"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income","Disability_Status"
"Dinwiddie County, Virginia","15.0","27.0","51.0","05000US51053","51","053","D","Renter","Yes","50.1-80% AMI","Disabled"
"Dinwiddie County, Virginia","75.0","70.0","52.0","05000US51053","51","053","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Dinwiddie County, Virginia","10.0","14.0","53.0","05000US51053","51","053","S","Renter","Yes","80.1% AMI and above","All"
"Dinwiddie County, Virginia","0.0","161.0","54.0","05000US51053","51","053","D","Renter","Yes","80.1% AMI and above","Disabled"
"Dinwiddie County, Virginia","10.0","14.0","55.0","05000US51053","51","053","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Dinwiddie County, Virginia","1235.0","322.0","56.0","05000US51053","51","053","S","Renter","No","All","All"
"Dinwiddie County, Virginia","15.0","22.0","57.0","05000US51053","51","053","S","Renter","No","30% AMI or less","All"
"Dinwiddie County, Virginia","0.0","161.0","58.0","05000US51053","51","053","D","Renter","No","30% AMI or less","Disabled"
"Dinwiddie County, Virginia","15.0","22.0","59.0","05000US51053","51","053","D","Renter","No","30% AMI or less","Not disabled"
"Dinwiddie County, Virginia","80.0","87.0","60.0","05000US51053","51","053","S","Renter","No","30.1-50% AMI","All"
"Dinwiddie County, Virginia","55.0","76.0","61.0","05000US51053","51","053","D","Renter","No","30.1-50% AMI","Disabled"
"Dinwiddie County, Virginia","30.0","37.0","62.0","05000US51053","51","053","D","Renter","No","30.1-50% AMI","Not disabled"
"Dinwiddie County, Virginia","390.0","189.0","63.0","05000US51053","51","053","S","Renter","No","50.1-80% AMI","All"
"Dinwiddie County, Virginia","0.0","161.0","64.0","05000US51053","51","053","D","Renter","No","50.1-80% AMI","Disabled"
"Dinwiddie County, Virginia","390.0","189.0","65.0","05000US51053","51","053","D","Renter","No","50.1-80% AMI","Not disabled"
"Dinwiddie County, Virginia","755.0","273.0","66.0","05000US51053","51","053","S","Renter","No","80.1% AMI and above","All"
"Dinwiddie County, Virginia","40.0","52.0","67.0","05000US51053","51","053","D","Renter","No","80.1% AMI and above","Disabled"
"Dinwiddie County, Virginia","715.0","275.0","68.0","05000US51053","51","053","D","Renter","No","80.1% AMI and above","Not disabled"
"Dinwiddie County, Virginia","235.0","136.0","69.0","05000US51053","51","053","S","Renter","N/A","All","All"
"Dinwiddie County, Virginia","115.0","91.0","70.0","05000US51053","51","053","S","Renter","N/A","30% AMI or less","All"
"Dinwiddie County, Virginia","40.0","49.0","71.0","05000US51053","51","053","D","Renter","N/A","30% AMI or less","Disabled"
"Dinwiddie County, Virginia","75.0","76.0","72.0","05000US51053","51","053","D","Renter","N/A","30% AMI or less","Not disabled"
"Dinwiddie County, Virginia","15.0","23.0","73.0","05000US51053","51","053","S","Renter","N/A","30.1-50% AMI","All"
"Dinwiddie County, Virginia","0.0","161.0","74.0","05000US51053","51","053","D","Renter","N/A","30.1-50% AMI","Disabled"
"Dinwiddie County, Virginia","15.0","23.0","75.0","05000US51053","51","053","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Dinwiddie County, Virginia","85.0","108.0","76.0","05000US51053","51","053","S","Renter","N/A","50.1-80% AMI","All"
"Dinwiddie County, Virginia","0.0","161.0","77.0","05000US51053","51","053","D","Renter","N/A","50.1-80% AMI","Disabled"
"Dinwiddie County, Virginia","85.0","108.0","78.0","05000US51053","51","053","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Dinwiddie County, Virginia","20.0","33.0","79.0","05000US51053","51","053","S","Renter","N/A","80.1% AMI and above","All"
"Dinwiddie County, Virginia","0.0","161.0","80.0","05000US51053","51","053","D","Renter","N/A","80.1% AMI and above","Disabled"
"Dinwiddie County, Virginia","20.0","33.0","81.0","05000US51053","51","053","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Fairfax County, Virginia","365095.0","2044.0","1.0","05000US51059","51","059","T","All","All","All","All"
"Fairfax County, Virginia","272625.0","2648.0","2.0","05000US51059","51","059","S","Owner","All","All","All"
"Fairfax County, Virginia","80235.0","1941.0","3.0","05000US51059","51","059","S","Owner","Yes","All","All"
"Fairfax County, Virginia","7660.0","780.0","4.0","05000US51059","51","059","S","Owner","Yes","30% AMI or less","All"
"Fairfax County, Virginia","1020.0","273.0","5.0","05000US51059","51","059","D","Owner","Yes","30% AMI or less","Disabled"
"Fairfax County, Virginia","6635.0","735.0","6.0","05000US51059","51","059","D","Owner","Yes","30% AMI or less","Not disabled"
"Fairfax County, Virginia","11385.0","992.0","7.0","05000US51059","51","059","S","Owner","Yes","30.1-50% AMI","All"
"Fairfax County, Virginia","1240.0","297.0","8.0","05000US51059","51","059","D","Owner","Yes","30.1-50% AMI","Disabled"
"Fairfax County, Virginia","10145.0","940.0","9.0","05000US51059","51","059","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Fairfax County, Virginia","19780.0","1272.0","10.0","05000US51059","51","059","S","Owner","Yes","50.1-80% AMI","All"
"Fairfax County, Virginia","1200.0","271.0","11.0","05000US51059","51","059","D","Owner","Yes","50.1-80% AMI","Disabled"
"Fairfax County, Virginia","18580.0","1281.0","12.0","05000US51059","51","059","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Fairfax County, Virginia","41415.0","1705.0","13.0","05000US51059","51","059","S","Owner","Yes","80.1% AMI and above","All"
"Fairfax County, Virginia","2240.0","442.0","14.0","05000US51059","51","059","D","Owner","Yes","80.1% AMI and above","Disabled"
"Fairfax County, Virginia","39175.0","1645.0","15.0","05000US51059","51","059","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Fairfax County, Virginia","191245.0","2584.0","16.0","05000US51059","51","059","S","Owner","No","All","All"
"Fairfax County, Virginia","570.0","199.0","17.0","05000US51059","51","059","S","Owner","No","30% AMI or less","All"
"Fairfax County, Virginia","95.0","60.0","18.0","05000US51059","51","059","D","Owner","No","30% AMI or less","Disabled"
"Fairfax County, Virginia","475.0","197.0","19.0","05000US51059","51","059","D","Owner","No","30% AMI or less","Not disabled"
"Fairfax County, Virginia","3230.0","476.0","20.0","05000US51059","51","059","S","Owner","No","30.1-50% AMI","All"
"Fairfax County, Virginia","370.0","141.0","21.0","05000US51059","51","059","D","Owner","No","30.1-50% AMI","Disabled"
"Fairfax County, Virginia","2860.0","461.0","22.0","05000US51059","51","059","D","Owner","No","30.1-50% AMI","Not disabled"
"Fairfax County, Virginia","11565.0","991.0","23.0","05000US51059","51","059","S","Owner","No","50.1-80% AMI","All"
"Fairfax County, Virginia","1600.0","265.0","24.0","05000US51059","51","059","D","Owner","No","50.1-80% AMI","Disabled"
"Fairfax County, Virginia","9965.0","944.0","25.0","05000US51059","51","059","D","Owner","No","50.1-80% AMI","Not disabled"
"Fairfax County, Virginia","175875.0","2508.0","26.0","05000US51059","51","059","S","Owner","No","80.1% AMI and above","All"
"Fairfax County, Virginia","8045.0","713.0","27.0","05000US51059","51","059","D","Owner","No","80.1% AMI and above","Disabled"
"Fairfax County, Virginia","167830.0","2509.0","28.0","05000US51059","51","059","D","Owner","No","80.1% AMI and above","Not disabled"
"Fairfax County, Virginia","1145.0","382.0","29.0","05000US51059","51","059","S","Owner","N/A","All","All"
"Fairfax County, Virginia","1145.0","382.0","30.0","05000US51059","51","059","S","Owner","N/A","30% AMI or less","All"
"Fairfax County, Virginia","20.0","40.0","31.0","05000US51059","51","059","D","Owner","N/A","30% AMI or less","Disabled"
"Fairfax County, Virginia","1125.0","386.0","32.0","05000US51059","51","059","D","Owner","N/A","30% AMI or less","Not disabled"
"Fairfax County, Virginia","0.0","161.0","33.0","05000US51059","51","059","S","Owner","N/A","30.1-50% AMI","All"
"Fairfax County, Virginia","0.0","161.0","34.0","05000US51059","51","059","D","Owner","N/A","30.1-50% AMI","Disabled"
"Fairfax County, Virginia","0.0","161.0","35.0","05000US51059","51","059","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Fairfax County, Virginia","0.0","161.0","36.0","05000US51059","51","059","S","Owner","N/A","50.1-80% AMI","All"
"Fairfax County, Virginia","0.0","161.0","37.0","05000US51059","51","059","D","Owner","N/A","50.1-80% AMI","Disabled"
"Fairfax County, Virginia","0.0","161.0","38.0","05000US51059","51","059","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Fairfax County, Virginia","0.0","161.0","39.0","05000US51059","51","059","S","Owner","N/A","80.1% AMI and above","All"
"Fairfax County, Virginia","0.0","161.0","40.0","05000US51059","51","059","D","Owner","N/A","80.1% AMI and above","Disabled"
"Fairfax County, Virginia","0.0","161.0","41.0","05000US51059","51","059","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Fairfax County, Virginia","92470.0","2867.0","42.0","05000US51059","51","059","S","Renter","All","All","All"
"Fairfax County, Virginia","40130.0","2126.0","43.0","05000US51059","51","059","S","Renter","Yes","All","All"
"Fairfax County, Virginia","12680.0","1151.0","44.0","05000US51059","51","059","S","Renter","Yes","30% AMI or less","All"
"Fairfax County, Virginia","1600.0","357.0","45.0","05000US51059","51","059","D","Renter","Yes","30% AMI or less","Disabled"
"Fairfax County, Virginia","11075.0","1168.0","46.0","05000US51059","51","059","D","Renter","Yes","30% AMI or less","Not disabled"
"Fairfax County, Virginia","10310.0","1095.0","47.0","05000US51059","51","059","S","Renter","Yes","30.1-50% AMI","All"
"Fairfax County, Virginia","695.0","245.0","48.0","05000US51059","51","059","D","Renter","Yes","30.1-50% AMI","Disabled"
"Fairfax County, Virginia","9615.0","1075.0","49.0","05000US51059","51","059","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Fairfax County, Virginia","12360.0","1314.0","50.0","05000US51059","51","059","S","Renter","Yes","50.1-80% AMI","All"
"Fairfax County, Virginia","600.0","284.0","51.0","05000US51059","51","059","D","Renter","Yes","50.1-80% AMI","Disabled"
"Fairfax County, Virginia","11760.0","1206.0","52.0","05000US51059","51","059","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Fairfax County, Virginia","4785.0","582.0","53.0","05000US51059","51","059","S","Renter","Yes","80.1% AMI and above","All"
"Fairfax County, Virginia","275.0","110.0","54.0","05000US51059","51","059","D","Renter","Yes","80.1% AMI and above","Disabled"
"Fairfax County, Virginia","4505.0","579.0","55.0","05000US51059","51","059","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Fairfax County, Virginia","48420.0","2143.0","56.0","05000US51059","51","059","S","Renter","No","All","All"
"Fairfax County, Virginia","2160.0","452.0","57.0","05000US51059","51","059","S","Renter","No","30% AMI or less","All"
"Fairfax County, Virginia","575.0","227.0","58.0","05000US51059","51","059","D","Renter","No","30% AMI or less","Disabled"
"Fairfax County, Virginia","1585.0","384.0","59.0","05000US51059","51","059","D","Renter","No","30% AMI or less","Not disabled"
"Fairfax County, Virginia","1100.0","269.0","60.0","05000US51059","51","059","S","Renter","No","30.1-50% AMI","All"
"Fairfax County, Virginia","170.0","109.0","61.0","05000US51059","51","059","D","Renter","No","30.1-50% AMI","Disabled"
"Fairfax County, Virginia","930.0","243.0","62.0","05000US51059","51","059","D","Renter","No","30.1-50% AMI","Not disabled"
"Fairfax County, Virginia","8640.0","1068.0","63.0","05000US51059","51","059","S","Renter","No","50.1-80% AMI","All"
"Fairfax County, Virginia","300.0","160.0","64.0","05000US51059","51","059","D","Renter","No","50.1-80% AMI","Disabled"
"Fairfax County, Virginia","8340.0","1063.0","65.0","05000US51059","51","059","D","Renter","No","50.1-80% AMI","Not disabled"
"Fairfax County, Virginia","36525.0","1850.0","66.0","05000US51059","51","059","S","Renter","No","80.1% AMI and above","All"
"Fairfax County, Virginia","1110.0","321.0","67.0","05000US51059","51","059","D","Renter","No","80.1% AMI and above","Disabled"
"Fairfax County, Virginia","35415.0","1844.0","68.0","05000US51059","51","059","D","Renter","No","80.1% AMI and above","Not disabled"
"Fairfax County, Virginia","3915.0","512.0","69.0","05000US51059","51","059","S","Renter","N/A","All","All"
"Fairfax County, Virginia","1835.0","374.0","70.0","05000US51059","51","059","S","Renter","N/A","30% AMI or less","All"
"Fairfax County, Virginia","255.0","143.0","71.0","05000US51059","51","059","D","Renter","N/A","30% AMI or less","Disabled"
"Fairfax County, Virginia","1585.0","344.0","72.0","05000US51059","51","059","D","Renter","N/A","30% AMI or less","Not disabled"
"Fairfax County, Virginia","340.0","150.0","73.0","05000US51059","51","059","S","Renter","N/A","30.1-50% AMI","All"
"Fairfax County, Virginia","40.0","48.0","74.0","05000US51059","51","059","D","Renter","N/A","30.1-50% AMI","Disabled"
"Fairfax County, Virginia","295.0","142.0","75.0","05000US51059","51","059","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Fairfax County, Virginia","600.0","233.0","76.0","05000US51059","51","059","S","Renter","N/A","50.1-80% AMI","All"
"Fairfax County, Virginia","40.0","47.0","77.0","05000US51059","51","059","D","Renter","N/A","50.1-80% AMI","Disabled"
"Fairfax County, Virginia","560.0","221.0","78.0","05000US51059","51","059","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Fairfax County, Virginia","1140.0","296.0","79.0","05000US51059","51","059","S","Renter","N/A","80.1% AMI and above","All"
"Fairfax County, Virginia","150.0","93.0","80.0","05000US51059","51","059","D","Renter","N/A","80.1% AMI and above","Disabled"
"Fairfax County, Virginia","995.0","285.0","81.0","05000US51059","51","059","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Fauquier County, Virginia","22120.0","645.0","1.0","05000US51061","51","061","T","All","All","All","All"
"Fauquier County, Virginia","17635.0","729.0","2.0","05000US51061","51","061","S","Owner","All","All","All"
"Fauquier County, Virginia","4795.0","661.0","3.0","05000US51061","51","061","S","Owner","Yes","All","All"
"Fauquier County, Virginia","965.0","279.0","4.0","05000US51061","51","061","S","Owner","Yes","30% AMI or less","All"
"Fauquier County, Virginia","195.0","123.0","5.0","05000US51061","51","061","D","Owner","Yes","30% AMI or less","Disabled"
"Fauquier County, Virginia","770.0","256.0","6.0","05000US51061","51","061","D","Owner","Yes","30% AMI or less","Not disabled"
"Fauquier County, Virginia","875.0","323.0","7.0","05000US51061","51","061","S","Owner","Yes","30.1-50% AMI","All"
"Fauquier County, Virginia","190.0","150.0","8.0","05000US51061","51","061","D","Owner","Yes","30.1-50% AMI","Disabled"
"Fauquier County, Virginia","680.0","240.0","9.0","05000US51061","51","061","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Fauquier County, Virginia","1330.0","347.0","10.0","05000US51061","51","061","S","Owner","Yes","50.1-80% AMI","All"
"Fauquier County, Virginia","40.0","49.0","11.0","05000US51061","51","061","D","Owner","Yes","50.1-80% AMI","Disabled"
"Fauquier County, Virginia","1290.0","345.0","12.0","05000US51061","51","061","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Fauquier County, Virginia","1625.0","369.0","13.0","05000US51061","51","061","S","Owner","Yes","80.1% AMI and above","All"
"Fauquier County, Virginia","40.0","47.0","14.0","05000US51061","51","061","D","Owner","Yes","80.1% AMI and above","Disabled"
"Fauquier County, Virginia","1590.0","363.0","15.0","05000US51061","51","061","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Fauquier County, Virginia","12800.0","768.0","16.0","05000US51061","51","061","S","Owner","No","All","All"
"Fauquier County, Virginia","240.0","147.0","17.0","05000US51061","51","061","S","Owner","No","30% AMI or less","All"
"Fauquier County, Virginia","100.0","91.0","18.0","05000US51061","51","061","D","Owner","No","30% AMI or less","Disabled"
"Fauquier County, Virginia","140.0","110.0","19.0","05000US51061","51","061","D","Owner","No","30% AMI or less","Not disabled"
"Fauquier County, Virginia","445.0","201.0","20.0","05000US51061","51","061","S","Owner","No","30.1-50% AMI","All"
"Fauquier County, Virginia","40.0","57.0","21.0","05000US51061","51","061","D","Owner","No","30.1-50% AMI","Disabled"
"Fauquier County, Virginia","400.0","187.0","22.0","05000US51061","51","061","D","Owner","No","30.1-50% AMI","Not disabled"
"Fauquier County, Virginia","1520.0","343.0","23.0","05000US51061","51","061","S","Owner","No","50.1-80% AMI","All"
"Fauquier County, Virginia","220.0","156.0","24.0","05000US51061","51","061","D","Owner","No","50.1-80% AMI","Disabled"
"Fauquier County, Virginia","1300.0","317.0","25.0","05000US51061","51","061","D","Owner","No","50.1-80% AMI","Not disabled"
"Fauquier County, Virginia","10595.0","760.0","26.0","05000US51061","51","061","S","Owner","No","80.1% AMI and above","All"
"Fauquier County, Virginia","730.0","270.0","27.0","05000US51061","51","061","D","Owner","No","80.1% AMI and above","Disabled"
"Fauquier County, Virginia","9865.0","731.0","28.0","05000US51061","51","061","D","Owner","No","80.1% AMI and above","Not disabled"
"Fauquier County, Virginia","40.0","49.0","29.0","05000US51061","51","061","S","Owner","N/A","All","All"
"Fauquier County, Virginia","40.0","49.0","30.0","05000US51061","51","061","S","Owner","N/A","30% AMI or less","All"
"Fauquier County, Virginia","0.0","161.0","31.0","05000US51061","51","061","D","Owner","N/A","30% AMI or less","Disabled"
"Fauquier County, Virginia","40.0","49.0","32.0","05000US51061","51","061","D","Owner","N/A","30% AMI or less","Not disabled"
"Fauquier County, Virginia","0.0","161.0","33.0","05000US51061","51","061","S","Owner","N/A","30.1-50% AMI","All"
"Fauquier County, Virginia","0.0","161.0","34.0","05000US51061","51","061","D","Owner","N/A","30.1-50% AMI","Disabled"
"Fauquier County, Virginia","0.0","161.0","35.0","05000US51061","51","061","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Fauquier County, Virginia","0.0","161.0","36.0","05000US51061","51","061","S","Owner","N/A","50.1-80% AMI","All"
"Fauquier County, Virginia","0.0","161.0","37.0","05000US51061","51","061","D","Owner","N/A","50.1-80% AMI","Disabled"
"Fauquier County, Virginia","0.0","161.0","38.0","05000US51061","51","061","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Fauquier County, Virginia","0.0","161.0","39.0","05000US51061","51","061","S","Owner","N/A","80.1% AMI and above","All"
"Fauquier County, Virginia","0.0","161.0","40.0","05000US51061","51","061","D","Owner","N/A","80.1% AMI and above","Disabled"
"Fauquier County, Virginia","0.0","161.0","41.0","05000US51061","51","061","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Fauquier County, Virginia","4485.0","742.0","42.0","05000US51061","51","061","S","Renter","All","All","All"
"Fauquier County, Virginia","1930.0","498.0","43.0","05000US51061","51","061","S","Renter","Yes","All","All"
"Fauquier County, Virginia","800.0","338.0","44.0","05000US51061","51","061","S","Renter","Yes","30% AMI or less","All"
"Fauquier County, Virginia","155.0","129.0","45.0","05000US51061","51","061","D","Renter","Yes","30% AMI or less","Disabled"
"Fauquier County, Virginia","650.0","318.0","46.0","05000US51061","51","061","D","Renter","Yes","30% AMI or less","Not disabled"
"Fauquier County, Virginia","240.0","129.0","47.0","05000US51061","51","061","S","Renter","Yes","30.1-50% AMI","All"
"Fauquier County, Virginia","30.0","45.0","48.0","05000US51061","51","061","D","Renter","Yes","30.1-50% AMI","Disabled"
"Fauquier County, Virginia","210.0","119.0","49.0","05000US51061","51","061","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Fauquier County, Virginia","615.0","323.0","50.0","05000US51061","51","061","S","Renter","Yes","50.1-80% AMI","All"
"Fauquier County, Virginia","25.0","46.0","51.0","05000US51061","51","061","D","Renter","Yes","50.1-80% AMI","Disabled"
"Fauquier County, Virginia","585.0","332.0","52.0","05000US51061","51","061","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Fauquier County, Virginia","275.0","275.0","53.0","05000US51061","51","061","S","Renter","Yes","80.1% AMI and above","All"
"Fauquier County, Virginia","0.0","161.0","54.0","05000US51061","51","061","D","Renter","Yes","80.1% AMI and above","Disabled"
"Fauquier County, Virginia","275.0","275.0","55.0","05000US51061","51","061","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Fauquier County, Virginia","1785.0","430.0","56.0","05000US51061","51","061","S","Renter","No","All","All"
"Fauquier County, Virginia","85.0","100.0","57.0","05000US51061","51","061","S","Renter","No","30% AMI or less","All"
"Fauquier County, Virginia","0.0","161.0","58.0","05000US51061","51","061","D","Renter","No","30% AMI or less","Disabled"
"Fauquier County, Virginia","85.0","100.0","59.0","05000US51061","51","061","D","Renter","No","30% AMI or less","Not disabled"
"Fauquier County, Virginia","140.0","148.0","60.0","05000US51061","51","061","S","Renter","No","30.1-50% AMI","All"
"Fauquier County, Virginia","4.0","10.0","61.0","05000US51061","51","061","D","Renter","No","30.1-50% AMI","Disabled"
"Fauquier County, Virginia","135.0","148.0","62.0","05000US51061","51","061","D","Renter","No","30.1-50% AMI","Not disabled"
"Fauquier County, Virginia","610.0","252.0","63.0","05000US51061","51","061","S","Renter","No","50.1-80% AMI","All"
"Fauquier County, Virginia","4.0","9.0","64.0","05000US51061","51","061","D","Renter","No","50.1-80% AMI","Disabled"
"Fauquier County, Virginia","605.0","254.0","65.0","05000US51061","51","061","D","Renter","No","50.1-80% AMI","Not disabled"
"Fauquier County, Virginia","950.0","291.0","66.0","05000US51061","51","061","S","Renter","No","80.1% AMI and above","All"
"Fauquier County, Virginia","25.0","45.0","67.0","05000US51061","51","061","D","Renter","No","80.1% AMI and above","Disabled"
"Fauquier County, Virginia","925.0","287.0","68.0","05000US51061","51","061","D","Renter","No","80.1% AMI and above","Not disabled"
"Fauquier County, Virginia","770.0","300.0","69.0","05000US51061","51","061","S","Renter","N/A","All","All"
"Fauquier County, Virginia","400.0","246.0","70.0","05000US51061","51","061","S","Renter","N/A","30% AMI or less","All"
"Fauquier County, Virginia","0.0","161.0","71.0","05000US51061","51","061","D","Renter","N/A","30% AMI or less","Disabled"
"Fauquier County, Virginia","400.0","246.0","72.0","05000US51061","51","061","D","Renter","N/A","30% AMI or less","Not disabled"
"Fauquier County, Virginia","50.0","60.0","73.0","05000US51061","51","061","S","Renter","N/A","30.1-50% AMI","All"
"Fauquier County, Virginia","0.0","161.0","74.0","05000US51061","51","061","D","Renter","N/A","30.1-50% AMI","Disabled"
"Fauquier County, Virginia","50.0","60.0","75.0","05000US51061","51","061","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Fauquier County, Virginia","60.0","85.0","76.0","05000US51061","51","061","S","Renter","N/A","50.1-80% AMI","All"
"Fauquier County, Virginia","0.0","161.0","77.0","05000US51061","51","061","D","Renter","N/A","50.1-80% AMI","Disabled"
"Fauquier County, Virginia","60.0","85.0","78.0","05000US51061","51","061","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Fauquier County, Virginia","260.0","139.0","79.0","05000US51061","51","061","S","Renter","N/A","80.1% AMI and above","All"
"Fauquier County, Virginia","0.0","161.0","80.0","05000US51061","51","061","D","Renter","N/A","80.1% AMI and above","Disabled"
"Fauquier County, Virginia","260.0","139.0","81.0","05000US51061","51","061","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Fluvanna County, Virginia","9330.0","251.0","1.0","05000US51065","51","065","T","All","All","All","All"
"Fluvanna County, Virginia","7440.0","473.0","2.0","05000US51065","51","065","S","Owner","All","All","All"
"Fluvanna County, Virginia","2075.0","470.0","3.0","05000US51065","51","065","S","Owner","Yes","All","All"
"Fluvanna County, Virginia","460.0","247.0","4.0","05000US51065","51","065","S","Owner","Yes","30% AMI or less","All"
"Fluvanna County, Virginia","105.0","103.0","5.0","05000US51065","51","065","D","Owner","Yes","30% AMI or less","Disabled"
"Fluvanna County, Virginia","355.0","220.0","6.0","05000US51065","51","065","D","Owner","Yes","30% AMI or less","Not disabled"
"Fluvanna County, Virginia","155.0","103.0","7.0","05000US51065","51","065","S","Owner","Yes","30.1-50% AMI","All"
"Fluvanna County, Virginia","35.0","45.0","8.0","05000US51065","51","065","D","Owner","Yes","30.1-50% AMI","Disabled"
"Fluvanna County, Virginia","125.0","93.0","9.0","05000US51065","51","065","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Fluvanna County, Virginia","770.0","320.0","10.0","05000US51065","51","065","S","Owner","Yes","50.1-80% AMI","All"
"Fluvanna County, Virginia","60.0","56.0","11.0","05000US51065","51","065","D","Owner","Yes","50.1-80% AMI","Disabled"
"Fluvanna County, Virginia","710.0","307.0","12.0","05000US51065","51","065","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Fluvanna County, Virginia","690.0","232.0","13.0","05000US51065","51","065","S","Owner","Yes","80.1% AMI and above","All"
"Fluvanna County, Virginia","35.0","47.0","14.0","05000US51065","51","065","D","Owner","Yes","80.1% AMI and above","Disabled"
"Fluvanna County, Virginia","650.0","232.0","15.0","05000US51065","51","065","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Fluvanna County, Virginia","5355.0","527.0","16.0","05000US51065","51","065","S","Owner","No","All","All"
"Fluvanna County, Virginia","200.0","126.0","17.0","05000US51065","51","065","S","Owner","No","30% AMI or less","All"
"Fluvanna County, Virginia","55.0","70.0","18.0","05000US51065","51","065","D","Owner","No","30% AMI or less","Disabled"
"Fluvanna County, Virginia","145.0","109.0","19.0","05000US51065","51","065","D","Owner","No","30% AMI or less","Not disabled"
"Fluvanna County, Virginia","385.0","170.0","20.0","05000US51065","51","065","S","Owner","No","30.1-50% AMI","All"
"Fluvanna County, Virginia","65.0","80.0","21.0","05000US51065","51","065","D","Owner","No","30.1-50% AMI","Disabled"
"Fluvanna County, Virginia","320.0","149.0","22.0","05000US51065","51","065","D","Owner","No","30.1-50% AMI","Not disabled"
"Fluvanna County, Virginia","805.0","329.0","23.0","05000US51065","51","065","S","Owner","No","50.1-80% AMI","All"
"Fluvanna County, Virginia","125.0","103.0","24.0","05000US51065","51","065","D","Owner","No","50.1-80% AMI","Disabled"
"Fluvanna County, Virginia","685.0","318.0","25.0","05000US51065","51","065","D","Owner","No","50.1-80% AMI","Not disabled"
"Fluvanna County, Virginia","3960.0","478.0","26.0","05000US51065","51","065","S","Owner","No","80.1% AMI and above","All"
"Fluvanna County, Virginia","300.0","157.0","27.0","05000US51065","51","065","D","Owner","No","80.1% AMI and above","Disabled"
"Fluvanna County, Virginia","3660.0","464.0","28.0","05000US51065","51","065","D","Owner","No","80.1% AMI and above","Not disabled"
"Fluvanna County, Virginia","10.0","17.0","29.0","05000US51065","51","065","S","Owner","N/A","All","All"
"Fluvanna County, Virginia","10.0","17.0","30.0","05000US51065","51","065","S","Owner","N/A","30% AMI or less","All"
"Fluvanna County, Virginia","0.0","161.0","31.0","05000US51065","51","065","D","Owner","N/A","30% AMI or less","Disabled"
"Fluvanna County, Virginia","10.0","17.0","32.0","05000US51065","51","065","D","Owner","N/A","30% AMI or less","Not disabled"
"Fluvanna County, Virginia","0.0","161.0","33.0","05000US51065","51","065","S","Owner","N/A","30.1-50% AMI","All"
"Fluvanna County, Virginia","0.0","161.0","34.0","05000US51065","51","065","D","Owner","N/A","30.1-50% AMI","Disabled"
"Fluvanna County, Virginia","0.0","161.0","35.0","05000US51065","51","065","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Fluvanna County, Virginia","0.0","161.0","36.0","05000US51065","51","065","S","Owner","N/A","50.1-80% AMI","All"
"Fluvanna County, Virginia","0.0","161.0","37.0","05000US51065","51","065","D","Owner","N/A","50.1-80% AMI","Disabled"
"Fluvanna County, Virginia","0.0","161.0","38.0","05000US51065","51","065","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Fluvanna County, Virginia","0.0","161.0","39.0","05000US51065","51","065","S","Owner","N/A","80.1% AMI and above","All"
"Fluvanna County, Virginia","0.0","161.0","40.0","05000US51065","51","065","D","Owner","N/A","80.1% AMI and above","Disabled"
"Fluvanna County, Virginia","0.0","161.0","41.0","05000US51065","51","065","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Fluvanna County, Virginia","1890.0","427.0","42.0","05000US51065","51","065","S","Renter","All","All","All"
"Fluvanna County, Virginia","490.0","213.0","43.0","05000US51065","51","065","S","Renter","Yes","All","All"
"Fluvanna County, Virginia","285.0","159.0","44.0","05000US51065","51","065","S","Renter","Yes","30% AMI or less","All"
