"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Overcrowding","Household_Income","Family_Structure"
"Louisa County, Virginia","15.0","36.0","30.0","05000US51109","51","109","D","Owner","Moderate overcrowding","30.1-50% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","31.0","05000US51109","51","109","D","Owner","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","32.0","05000US51109","51","109","D","Owner","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Louisa County, Virginia","20.0","34.0","33.0","05000US51109","51","109","S","Owner","Moderate overcrowding","50.1-80% AMI","All"
"Louisa County, Virginia","20.0","34.0","34.0","05000US51109","51","109","D","Owner","Moderate overcrowding","50.1-80% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","35.0","05000US51109","51","109","D","Owner","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","36.0","05000US51109","51","109","D","Owner","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","37.0","05000US51109","51","109","S","Owner","Moderate overcrowding","80.1-95% AMI","All"
"Louisa County, Virginia","0.0","161.0","38.0","05000US51109","51","109","D","Owner","Moderate overcrowding","80.1-95% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","39.0","05000US51109","51","109","D","Owner","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","40.0","05000US51109","51","109","D","Owner","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Louisa County, Virginia","15.0","31.0","41.0","05000US51109","51","109","S","Owner","Moderate overcrowding","95.1% AMI and above","All"
"Louisa County, Virginia","15.0","31.0","42.0","05000US51109","51","109","D","Owner","Moderate overcrowding","95.1% AMI and above","1 family household"
"Louisa County, Virginia","0.0","161.0","43.0","05000US51109","51","109","D","Owner","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Louisa County, Virginia","0.0","161.0","44.0","05000US51109","51","109","D","Owner","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Louisa County, Virginia","0.0","161.0","45.0","05000US51109","51","109","S","Owner","Severe overcrowding","All","All"
"Louisa County, Virginia","0.0","161.0","46.0","05000US51109","51","109","S","Owner","Severe overcrowding","30% AMI or less","All"
"Louisa County, Virginia","0.0","161.0","47.0","05000US51109","51","109","D","Owner","Severe overcrowding","30% AMI or less","1 family household"
"Louisa County, Virginia","0.0","161.0","48.0","05000US51109","51","109","D","Owner","Severe overcrowding","30% AMI or less","2+ families in household"
"Louisa County, Virginia","0.0","161.0","49.0","05000US51109","51","109","D","Owner","Severe overcrowding","30% AMI or less","Non-family household"
"Louisa County, Virginia","0.0","161.0","50.0","05000US51109","51","109","S","Owner","Severe overcrowding","30.1-50% AMI","All"
"Louisa County, Virginia","0.0","161.0","51.0","05000US51109","51","109","D","Owner","Severe overcrowding","30.1-50% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","52.0","05000US51109","51","109","D","Owner","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","53.0","05000US51109","51","109","D","Owner","Severe overcrowding","30.1-50% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","54.0","05000US51109","51","109","S","Owner","Severe overcrowding","50.1-80% AMI","All"
"Louisa County, Virginia","0.0","161.0","55.0","05000US51109","51","109","D","Owner","Severe overcrowding","50.1-80% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","56.0","05000US51109","51","109","D","Owner","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","57.0","05000US51109","51","109","D","Owner","Severe overcrowding","50.1-80% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","58.0","05000US51109","51","109","S","Owner","Severe overcrowding","80.1-95% AMI","All"
"Louisa County, Virginia","0.0","161.0","59.0","05000US51109","51","109","D","Owner","Severe overcrowding","80.1-95% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","60.0","05000US51109","51","109","D","Owner","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","61.0","05000US51109","51","109","D","Owner","Severe overcrowding","80.1-95% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","62.0","05000US51109","51","109","S","Owner","Severe overcrowding","95.1% AMI and above","All"
"Louisa County, Virginia","0.0","161.0","63.0","05000US51109","51","109","D","Owner","Severe overcrowding","95.1% AMI and above","1 family household"
"Louisa County, Virginia","0.0","161.0","64.0","05000US51109","51","109","D","Owner","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Louisa County, Virginia","0.0","161.0","65.0","05000US51109","51","109","D","Owner","Severe overcrowding","95.1% AMI and above","Non-family household"
"Louisa County, Virginia","2910.0","465.0","66.0","05000US51109","51","109","S","Renter","All","All","All"
"Louisa County, Virginia","2910.0","465.0","67.0","05000US51109","51","109","S","Renter","No overcrowding","All","All"
"Louisa County, Virginia","835.0","312.0","68.0","05000US51109","51","109","S","Renter","No overcrowding","30% AMI or less","All"
"Louisa County, Virginia","380.0","255.0","69.0","05000US51109","51","109","D","Renter","No overcrowding","30% AMI or less","1 family household"
"Louisa County, Virginia","85.0","100.0","70.0","05000US51109","51","109","D","Renter","No overcrowding","30% AMI or less","2+ families in household"
"Louisa County, Virginia","375.0","192.0","71.0","05000US51109","51","109","D","Renter","No overcrowding","30% AMI or less","Non-family household"
"Louisa County, Virginia","360.0","188.0","72.0","05000US51109","51","109","S","Renter","No overcrowding","30.1-50% AMI","All"
"Louisa County, Virginia","160.0","110.0","73.0","05000US51109","51","109","D","Renter","No overcrowding","30.1-50% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","74.0","05000US51109","51","109","D","Renter","No overcrowding","30.1-50% AMI","2+ families in household"
"Louisa County, Virginia","200.0","137.0","75.0","05000US51109","51","109","D","Renter","No overcrowding","30.1-50% AMI","Non-family household"
"Louisa County, Virginia","630.0","263.0","76.0","05000US51109","51","109","S","Renter","No overcrowding","50.1-80% AMI","All"
"Louisa County, Virginia","455.0","232.0","77.0","05000US51109","51","109","D","Renter","No overcrowding","50.1-80% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","78.0","05000US51109","51","109","D","Renter","No overcrowding","50.1-80% AMI","2+ families in household"
"Louisa County, Virginia","175.0","122.0","79.0","05000US51109","51","109","D","Renter","No overcrowding","50.1-80% AMI","Non-family household"
"Louisa County, Virginia","65.0","59.0","80.0","05000US51109","51","109","S","Renter","No overcrowding","80.1-95% AMI","All"
"Louisa County, Virginia","55.0","55.0","81.0","05000US51109","51","109","D","Renter","No overcrowding","80.1-95% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","82.0","05000US51109","51","109","D","Renter","No overcrowding","80.1-95% AMI","2+ families in household"
"Louisa County, Virginia","10.0","14.0","83.0","05000US51109","51","109","D","Renter","No overcrowding","80.1-95% AMI","Non-family household"
"Louisa County, Virginia","1015.0","341.0","84.0","05000US51109","51","109","S","Renter","No overcrowding","95.1% AMI and above","All"
"Louisa County, Virginia","545.0","204.0","85.0","05000US51109","51","109","D","Renter","No overcrowding","95.1% AMI and above","1 family household"
"Louisa County, Virginia","0.0","161.0","86.0","05000US51109","51","109","D","Renter","No overcrowding","95.1% AMI and above","2+ families in household"
"Louisa County, Virginia","475.0","279.0","87.0","05000US51109","51","109","D","Renter","No overcrowding","95.1% AMI and above","Non-family household"
"Louisa County, Virginia","0.0","161.0","88.0","05000US51109","51","109","S","Renter","Moderate overcrowding","All","All"
"Louisa County, Virginia","0.0","161.0","89.0","05000US51109","51","109","S","Renter","Moderate overcrowding","30% AMI or less","All"
"Louisa County, Virginia","0.0","161.0","90.0","05000US51109","51","109","D","Renter","Moderate overcrowding","30% AMI or less","1 family household"
"Louisa County, Virginia","0.0","161.0","91.0","05000US51109","51","109","D","Renter","Moderate overcrowding","30% AMI or less","2+ families in household"
"Louisa County, Virginia","0.0","161.0","92.0","05000US51109","51","109","D","Renter","Moderate overcrowding","30% AMI or less","Non-family household"
"Louisa County, Virginia","0.0","161.0","93.0","05000US51109","51","109","S","Renter","Moderate overcrowding","30.1-50% AMI","All"
"Louisa County, Virginia","0.0","161.0","94.0","05000US51109","51","109","D","Renter","Moderate overcrowding","30.1-50% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","95.0","05000US51109","51","109","D","Renter","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","96.0","05000US51109","51","109","D","Renter","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","97.0","05000US51109","51","109","S","Renter","Moderate overcrowding","50.1-80% AMI","All"
"Louisa County, Virginia","0.0","161.0","98.0","05000US51109","51","109","D","Renter","Moderate overcrowding","50.1-80% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","99.0","05000US51109","51","109","D","Renter","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","100.0","05000US51109","51","109","D","Renter","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","101.0","05000US51109","51","109","S","Renter","Moderate overcrowding","80.1-95% AMI","All"
"Louisa County, Virginia","0.0","161.0","102.0","05000US51109","51","109","D","Renter","Moderate overcrowding","80.1-95% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","103.0","05000US51109","51","109","D","Renter","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","104.0","05000US51109","51","109","D","Renter","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","105.0","05000US51109","51","109","S","Renter","Moderate overcrowding","95.1% AMI and above","All"
"Louisa County, Virginia","0.0","161.0","106.0","05000US51109","51","109","D","Renter","Moderate overcrowding","95.1% AMI and above","1 family household"
"Louisa County, Virginia","0.0","161.0","107.0","05000US51109","51","109","D","Renter","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Louisa County, Virginia","0.0","161.0","108.0","05000US51109","51","109","D","Renter","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Louisa County, Virginia","0.0","161.0","109.0","05000US51109","51","109","S","Renter","Severe overcrowding","All","All"
"Louisa County, Virginia","0.0","161.0","110.0","05000US51109","51","109","S","Renter","Severe overcrowding","30% AMI or less","All"
"Louisa County, Virginia","0.0","161.0","111.0","05000US51109","51","109","D","Renter","Severe overcrowding","30% AMI or less","1 family household"
"Louisa County, Virginia","0.0","161.0","112.0","05000US51109","51","109","D","Renter","Severe overcrowding","30% AMI or less","2+ families in household"
"Louisa County, Virginia","0.0","161.0","113.0","05000US51109","51","109","D","Renter","Severe overcrowding","30% AMI or less","Non-family household"
"Louisa County, Virginia","0.0","161.0","114.0","05000US51109","51","109","S","Renter","Severe overcrowding","30.1-50% AMI","All"
"Louisa County, Virginia","0.0","161.0","115.0","05000US51109","51","109","D","Renter","Severe overcrowding","30.1-50% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","116.0","05000US51109","51","109","D","Renter","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","117.0","05000US51109","51","109","D","Renter","Severe overcrowding","30.1-50% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","118.0","05000US51109","51","109","S","Renter","Severe overcrowding","50.1-80% AMI","All"
"Louisa County, Virginia","0.0","161.0","119.0","05000US51109","51","109","D","Renter","Severe overcrowding","50.1-80% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","120.0","05000US51109","51","109","D","Renter","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","121.0","05000US51109","51","109","D","Renter","Severe overcrowding","50.1-80% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","122.0","05000US51109","51","109","S","Renter","Severe overcrowding","80.1-95% AMI","All"
"Louisa County, Virginia","0.0","161.0","123.0","05000US51109","51","109","D","Renter","Severe overcrowding","80.1-95% AMI","1 family household"
"Louisa County, Virginia","0.0","161.0","124.0","05000US51109","51","109","D","Renter","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Louisa County, Virginia","0.0","161.0","125.0","05000US51109","51","109","D","Renter","Severe overcrowding","80.1-95% AMI","Non-family household"
"Louisa County, Virginia","0.0","161.0","126.0","05000US51109","51","109","S","Renter","Severe overcrowding","95.1% AMI and above","All"
"Louisa County, Virginia","0.0","161.0","127.0","05000US51109","51","109","D","Renter","Severe overcrowding","95.1% AMI and above","1 family household"
"Louisa County, Virginia","0.0","161.0","128.0","05000US51109","51","109","D","Renter","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Louisa County, Virginia","0.0","161.0","129.0","05000US51109","51","109","D","Renter","Severe overcrowding","95.1% AMI and above","Non-family household"
"Mecklenburg County, Virginia","12755.0","602.0","1.0","05000US51117","51","117","T","All","All","All","All"
"Mecklenburg County, Virginia","9295.0","534.0","2.0","05000US51117","51","117","S","Owner","All","All","All"
"Mecklenburg County, Virginia","9230.0","534.0","3.0","05000US51117","51","117","S","Owner","No overcrowding","All","All"
"Mecklenburg County, Virginia","880.0","274.0","4.0","05000US51117","51","117","S","Owner","No overcrowding","30% AMI or less","All"
"Mecklenburg County, Virginia","360.0","187.0","5.0","05000US51117","51","117","D","Owner","No overcrowding","30% AMI or less","1 family household"
"Mecklenburg County, Virginia","20.0","35.0","6.0","05000US51117","51","117","D","Owner","No overcrowding","30% AMI or less","2+ families in household"
"Mecklenburg County, Virginia","500.0","164.0","7.0","05000US51117","51","117","D","Owner","No overcrowding","30% AMI or less","Non-family household"
"Mecklenburg County, Virginia","1310.0","278.0","8.0","05000US51117","51","117","S","Owner","No overcrowding","30.1-50% AMI","All"
"Mecklenburg County, Virginia","615.0","216.0","9.0","05000US51117","51","117","D","Owner","No overcrowding","30.1-50% AMI","1 family household"
"Mecklenburg County, Virginia","20.0","35.0","10.0","05000US51117","51","117","D","Owner","No overcrowding","30.1-50% AMI","2+ families in household"
"Mecklenburg County, Virginia","675.0","175.0","11.0","05000US51117","51","117","D","Owner","No overcrowding","30.1-50% AMI","Non-family household"
"Mecklenburg County, Virginia","1950.0","377.0","12.0","05000US51117","51","117","S","Owner","No overcrowding","50.1-80% AMI","All"
"Mecklenburg County, Virginia","1220.0","297.0","13.0","05000US51117","51","117","D","Owner","No overcrowding","50.1-80% AMI","1 family household"
"Mecklenburg County, Virginia","55.0","68.0","14.0","05000US51117","51","117","D","Owner","No overcrowding","50.1-80% AMI","2+ families in household"
"Mecklenburg County, Virginia","675.0","223.0","15.0","05000US51117","51","117","D","Owner","No overcrowding","50.1-80% AMI","Non-family household"
"Mecklenburg County, Virginia","675.0","219.0","16.0","05000US51117","51","117","S","Owner","No overcrowding","80.1-95% AMI","All"
"Mecklenburg County, Virginia","405.0","148.0","17.0","05000US51117","51","117","D","Owner","No overcrowding","80.1-95% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","18.0","05000US51117","51","117","D","Owner","No overcrowding","80.1-95% AMI","2+ families in household"
"Mecklenburg County, Virginia","270.0","153.0","19.0","05000US51117","51","117","D","Owner","No overcrowding","80.1-95% AMI","Non-family household"
"Mecklenburg County, Virginia","4420.0","428.0","20.0","05000US51117","51","117","S","Owner","No overcrowding","95.1% AMI and above","All"
"Mecklenburg County, Virginia","3615.0","410.0","21.0","05000US51117","51","117","D","Owner","No overcrowding","95.1% AMI and above","1 family household"
"Mecklenburg County, Virginia","55.0","64.0","22.0","05000US51117","51","117","D","Owner","No overcrowding","95.1% AMI and above","2+ families in household"
"Mecklenburg County, Virginia","745.0","207.0","23.0","05000US51117","51","117","D","Owner","No overcrowding","95.1% AMI and above","Non-family household"
"Mecklenburg County, Virginia","65.0","62.0","24.0","05000US51117","51","117","S","Owner","Moderate overcrowding","All","All"
"Mecklenburg County, Virginia","15.0","30.0","25.0","05000US51117","51","117","S","Owner","Moderate overcrowding","30% AMI or less","All"
"Mecklenburg County, Virginia","0.0","161.0","26.0","05000US51117","51","117","D","Owner","Moderate overcrowding","30% AMI or less","1 family household"
"Mecklenburg County, Virginia","15.0","30.0","27.0","05000US51117","51","117","D","Owner","Moderate overcrowding","30% AMI or less","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","28.0","05000US51117","51","117","D","Owner","Moderate overcrowding","30% AMI or less","Non-family household"
"Mecklenburg County, Virginia","25.0","43.0","29.0","05000US51117","51","117","S","Owner","Moderate overcrowding","30.1-50% AMI","All"
"Mecklenburg County, Virginia","25.0","43.0","30.0","05000US51117","51","117","D","Owner","Moderate overcrowding","30.1-50% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","31.0","05000US51117","51","117","D","Owner","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","32.0","05000US51117","51","117","D","Owner","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","33.0","05000US51117","51","117","S","Owner","Moderate overcrowding","50.1-80% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","34.0","05000US51117","51","117","D","Owner","Moderate overcrowding","50.1-80% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","35.0","05000US51117","51","117","D","Owner","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","36.0","05000US51117","51","117","D","Owner","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Mecklenburg County, Virginia","15.0","26.0","37.0","05000US51117","51","117","S","Owner","Moderate overcrowding","80.1-95% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","38.0","05000US51117","51","117","D","Owner","Moderate overcrowding","80.1-95% AMI","1 family household"
"Mecklenburg County, Virginia","15.0","26.0","39.0","05000US51117","51","117","D","Owner","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","40.0","05000US51117","51","117","D","Owner","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Mecklenburg County, Virginia","10.0","18.0","41.0","05000US51117","51","117","S","Owner","Moderate overcrowding","95.1% AMI and above","All"
"Mecklenburg County, Virginia","0.0","161.0","42.0","05000US51117","51","117","D","Owner","Moderate overcrowding","95.1% AMI and above","1 family household"
"Mecklenburg County, Virginia","10.0","18.0","43.0","05000US51117","51","117","D","Owner","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","44.0","05000US51117","51","117","D","Owner","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","45.0","05000US51117","51","117","S","Owner","Severe overcrowding","All","All"
"Mecklenburg County, Virginia","0.0","161.0","46.0","05000US51117","51","117","S","Owner","Severe overcrowding","30% AMI or less","All"
"Mecklenburg County, Virginia","0.0","161.0","47.0","05000US51117","51","117","D","Owner","Severe overcrowding","30% AMI or less","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","48.0","05000US51117","51","117","D","Owner","Severe overcrowding","30% AMI or less","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","49.0","05000US51117","51","117","D","Owner","Severe overcrowding","30% AMI or less","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","50.0","05000US51117","51","117","S","Owner","Severe overcrowding","30.1-50% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","51.0","05000US51117","51","117","D","Owner","Severe overcrowding","30.1-50% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","52.0","05000US51117","51","117","D","Owner","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","53.0","05000US51117","51","117","D","Owner","Severe overcrowding","30.1-50% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","54.0","05000US51117","51","117","S","Owner","Severe overcrowding","50.1-80% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","55.0","05000US51117","51","117","D","Owner","Severe overcrowding","50.1-80% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","56.0","05000US51117","51","117","D","Owner","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","57.0","05000US51117","51","117","D","Owner","Severe overcrowding","50.1-80% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","58.0","05000US51117","51","117","S","Owner","Severe overcrowding","80.1-95% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","59.0","05000US51117","51","117","D","Owner","Severe overcrowding","80.1-95% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","60.0","05000US51117","51","117","D","Owner","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","61.0","05000US51117","51","117","D","Owner","Severe overcrowding","80.1-95% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","62.0","05000US51117","51","117","S","Owner","Severe overcrowding","95.1% AMI and above","All"
"Mecklenburg County, Virginia","0.0","161.0","63.0","05000US51117","51","117","D","Owner","Severe overcrowding","95.1% AMI and above","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","64.0","05000US51117","51","117","D","Owner","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","65.0","05000US51117","51","117","D","Owner","Severe overcrowding","95.1% AMI and above","Non-family household"
"Mecklenburg County, Virginia","3460.0","488.0","66.0","05000US51117","51","117","S","Renter","All","All","All"
"Mecklenburg County, Virginia","3380.0","505.0","67.0","05000US51117","51","117","S","Renter","No overcrowding","All","All"
"Mecklenburg County, Virginia","910.0","265.0","68.0","05000US51117","51","117","S","Renter","No overcrowding","30% AMI or less","All"
"Mecklenburg County, Virginia","275.0","142.0","69.0","05000US51117","51","117","D","Renter","No overcrowding","30% AMI or less","1 family household"
"Mecklenburg County, Virginia","45.0","52.0","70.0","05000US51117","51","117","D","Renter","No overcrowding","30% AMI or less","2+ families in household"
"Mecklenburg County, Virginia","590.0","222.0","71.0","05000US51117","51","117","D","Renter","No overcrowding","30% AMI or less","Non-family household"
"Mecklenburg County, Virginia","655.0","282.0","72.0","05000US51117","51","117","S","Renter","No overcrowding","30.1-50% AMI","All"
"Mecklenburg County, Virginia","440.0","258.0","73.0","05000US51117","51","117","D","Renter","No overcrowding","30.1-50% AMI","1 family household"
"Mecklenburg County, Virginia","20.0","36.0","74.0","05000US51117","51","117","D","Renter","No overcrowding","30.1-50% AMI","2+ families in household"
"Mecklenburg County, Virginia","195.0","122.0","75.0","05000US51117","51","117","D","Renter","No overcrowding","30.1-50% AMI","Non-family household"
"Mecklenburg County, Virginia","575.0","195.0","76.0","05000US51117","51","117","S","Renter","No overcrowding","50.1-80% AMI","All"
"Mecklenburg County, Virginia","425.0","172.0","77.0","05000US51117","51","117","D","Renter","No overcrowding","50.1-80% AMI","1 family household"
"Mecklenburg County, Virginia","45.0","56.0","78.0","05000US51117","51","117","D","Renter","No overcrowding","50.1-80% AMI","2+ families in household"
"Mecklenburg County, Virginia","105.0","89.0","79.0","05000US51117","51","117","D","Renter","No overcrowding","50.1-80% AMI","Non-family household"
"Mecklenburg County, Virginia","285.0","171.0","80.0","05000US51117","51","117","S","Renter","No overcrowding","80.1-95% AMI","All"
"Mecklenburg County, Virginia","240.0","174.0","81.0","05000US51117","51","117","D","Renter","No overcrowding","80.1-95% AMI","1 family household"
"Mecklenburg County, Virginia","15.0","24.0","82.0","05000US51117","51","117","D","Renter","No overcrowding","80.1-95% AMI","2+ families in household"
"Mecklenburg County, Virginia","30.0","38.0","83.0","05000US51117","51","117","D","Renter","No overcrowding","80.1-95% AMI","Non-family household"
"Mecklenburg County, Virginia","955.0","261.0","84.0","05000US51117","51","117","S","Renter","No overcrowding","95.1% AMI and above","All"
"Mecklenburg County, Virginia","715.0","232.0","85.0","05000US51117","51","117","D","Renter","No overcrowding","95.1% AMI and above","1 family household"
"Mecklenburg County, Virginia","25.0","34.0","86.0","05000US51117","51","117","D","Renter","No overcrowding","95.1% AMI and above","2+ families in household"
"Mecklenburg County, Virginia","215.0","114.0","87.0","05000US51117","51","117","D","Renter","No overcrowding","95.1% AMI and above","Non-family household"
"Mecklenburg County, Virginia","80.0","92.0","88.0","05000US51117","51","117","S","Renter","Moderate overcrowding","All","All"
"Mecklenburg County, Virginia","45.0","76.0","89.0","05000US51117","51","117","S","Renter","Moderate overcrowding","30% AMI or less","All"
"Mecklenburg County, Virginia","45.0","76.0","90.0","05000US51117","51","117","D","Renter","Moderate overcrowding","30% AMI or less","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","91.0","05000US51117","51","117","D","Renter","Moderate overcrowding","30% AMI or less","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","92.0","05000US51117","51","117","D","Renter","Moderate overcrowding","30% AMI or less","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","93.0","05000US51117","51","117","S","Renter","Moderate overcrowding","30.1-50% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","94.0","05000US51117","51","117","D","Renter","Moderate overcrowding","30.1-50% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","95.0","05000US51117","51","117","D","Renter","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","96.0","05000US51117","51","117","D","Renter","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Mecklenburg County, Virginia","40.0","45.0","97.0","05000US51117","51","117","S","Renter","Moderate overcrowding","50.1-80% AMI","All"
"Mecklenburg County, Virginia","25.0","38.0","98.0","05000US51117","51","117","D","Renter","Moderate overcrowding","50.1-80% AMI","1 family household"
"Mecklenburg County, Virginia","10.0","22.0","99.0","05000US51117","51","117","D","Renter","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","100.0","05000US51117","51","117","D","Renter","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","101.0","05000US51117","51","117","S","Renter","Moderate overcrowding","80.1-95% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","102.0","05000US51117","51","117","D","Renter","Moderate overcrowding","80.1-95% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","103.0","05000US51117","51","117","D","Renter","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","104.0","05000US51117","51","117","D","Renter","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","105.0","05000US51117","51","117","S","Renter","Moderate overcrowding","95.1% AMI and above","All"
"Mecklenburg County, Virginia","0.0","161.0","106.0","05000US51117","51","117","D","Renter","Moderate overcrowding","95.1% AMI and above","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","107.0","05000US51117","51","117","D","Renter","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","108.0","05000US51117","51","117","D","Renter","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","109.0","05000US51117","51","117","S","Renter","Severe overcrowding","All","All"
"Mecklenburg County, Virginia","0.0","161.0","110.0","05000US51117","51","117","S","Renter","Severe overcrowding","30% AMI or less","All"
"Mecklenburg County, Virginia","0.0","161.0","111.0","05000US51117","51","117","D","Renter","Severe overcrowding","30% AMI or less","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","112.0","05000US51117","51","117","D","Renter","Severe overcrowding","30% AMI or less","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","113.0","05000US51117","51","117","D","Renter","Severe overcrowding","30% AMI or less","Non-family household"
